index, start time, end time, latency
556, 1659514102.73098, 1659514102.76165, 3067
557, 1659514102.177733, 1659514102.180421, 2688
558, 1659514102.281819, 1659514102.284709, 2890
559, 1659514102.385360, 1659514102.388457, 3097
560, 1659514102.488883, 1659514102.491776, 2893
561, 1659514102.593293, 1659514102.595987, 2694
562, 1659514102.697494, 1659514102.700809, 3315
563, 1659514102.802318, 1659514102.805425, 3107
564, 1659514102.905760, 1659514102.909178, 3418
565, 1659514103.9709, 1659514103.12989, 3280
566, 1659514103.114500, 1659514103.117300, 2800
567, 1659514103.217741, 1659514103.220504, 2763
568, 1659514103.322039, 1659514103.325377, 3338
569, 1659514103.426454, 1659514103.429537, 3083
570, 1659514103.530742, 1659514103.533340, 2598
571, 1659514103.633993, 1659514103.636672, 2679
572, 1659514103.736920, 1659514103.739974, 3054
573, 1659514103.841441, 1659514103.844769, 3328
574, 1659514103.946268, 1659514103.948992, 2724
575, 1659514104.50489, 1659514104.53347, 2858
576, 1659514104.154847, 1659514104.157711, 2864
577, 1659514104.258407, 1659514104.261199, 2792
578, 1659514104.362687, 1659514104.365410, 2723
579, 1659514104.466931, 1659514104.469863, 2932
580, 1659514104.571322, 1659514104.574087, 2765
