index, start time, end time, latency
515, 1659515141.743128, 1659515141.746034, 2906
516, 1659515141.847111, 1659515141.850883, 3772
517, 1659515141.952342, 1659515141.955493, 3151
518, 1659515142.56963, 1659515142.60332, 3369
519, 1659515142.161881, 1659515142.165024, 3143
520, 1659515142.265570, 1659515142.268520, 2950
521, 1659515142.368882, 1659515142.372191, 3309
522, 1659515142.473714, 1659515142.477172, 3458
523, 1659515142.578716, 1659515142.581622, 2906
524, 1659515142.683030, 1659515142.686178, 3148
525, 1659515142.787567, 1659515142.790869, 3302
526, 1659515142.891695, 1659515142.895195, 3500
527, 1659515142.995727, 1659515142.999068, 3341
528, 1659515143.100536, 1659515143.104298, 3762
529, 1659515143.204514, 1659515143.208271, 3757
530, 1659515143.309794, 1659515143.313366, 3572
531, 1659515143.414730, 1659515143.418420, 3690
532, 1659515143.519362, 1659515143.522909, 3547
533, 1659515143.623249, 1659515143.626739, 3490
534, 1659515143.728039, 1659515143.731832, 3793
535, 1659515143.832572, 1659515143.836073, 3501
536, 1659515143.937548, 1659515143.940758, 3210
537, 1659515144.42212, 1659515144.45731, 3519
538, 1659515144.147235, 1659515144.150861, 3626
539, 1659515144.251164, 1659515144.254774, 3610
540, 1659515144.355847, 1659515144.359265, 3418
541, 1659515144.460795, 1659515144.464256, 3461
542, 1659515144.565760, 1659515144.569310, 3550
543, 1659515144.670640, 1659515144.673950, 3310
544, 1659515144.775040, 1659515144.778312, 3272
545, 1659515144.878752, 1659515144.882512, 3760
546, 1659515144.983601, 1659515144.986589, 2988
547, 1659515145.88032, 1659515145.91036, 3004
548, 1659515145.192501, 1659515145.195780, 3279
549, 1659515145.297283, 1659515145.300958, 3675
550, 1659515145.402029, 1659515145.405253, 3224
551, 1659515145.505810, 1659515145.509081, 3271
552, 1659515145.610573, 1659515145.613932, 3359
553, 1659515145.715371, 1659515145.718644, 3273
554, 1659515145.819061, 1659515145.822412, 3351
555, 1659515145.923890, 1659515145.927440, 3550
556, 1659515146.28494, 1659515146.31587, 3093
557, 1659515146.133087, 1659515146.137004, 3917
558, 1659515146.237498, 1659515146.240620, 3122
559, 1659515146.342054, 1659515146.345323, 3269
560, 1659515146.446724, 1659515146.450085, 3361
561, 1659515146.551584, 1659515146.554751, 3167
562, 1659515146.656228, 1659515146.659495, 3267
563, 1659515146.760119, 1659515146.763398, 3279
564, 1659515146.863702, 1659515146.867538, 3836
565, 1659515146.969042, 1659515146.971925, 2883
566, 1659515147.73384, 1659515147.77012, 3628
567, 1659515147.178576, 1659515147.182157, 3581
568, 1659515147.283194, 1659515147.286261, 3067
569, 1659515147.387042, 1659515147.390508, 3466
570, 1659515147.491968, 1659515147.495535, 3567
571, 1659515147.596982, 1659515147.600512, 3530
572, 1659515147.702051, 1659515147.705322, 3271
573, 1659515147.806273, 1659515147.809938, 3665
574, 1659515147.911205, 1659515147.914699, 3494
575, 1659515148.15269, 1659515148.18340, 3071
576, 1659515148.119842, 1659515148.123074, 3232
577, 1659515148.224561, 1659515148.227754, 3193
578, 1659515148.329235, 1659515148.332890, 3655
579, 1659515148.433928, 1659515148.437567, 3639
580, 1659515148.538634, 1659515148.542442, 3808
