index, start time, end time, latency
563, 1659544251.244750, 1659544251.248510, 3760
564, 1659544251.350050, 1659544251.353330, 3280
565, 1659544251.454595, 1659544251.458640, 4045
566, 1659544251.560012, 1659544251.563226, 3214
567, 1659544251.663698, 1659544251.666715, 3017
568, 1659544251.767576, 1659544251.770468, 2892
569, 1659544251.870778, 1659544251.874762, 3984
570, 1659544251.974898, 1659544251.978606, 3708
571, 1659544252.80081, 1659544252.83064, 2983
572, 1659544252.183887, 1659544252.186878, 2991
573, 1659544252.287256, 1659544252.291149, 3893
574, 1659544252.391574, 1659544252.394868, 3294
575, 1659544252.496424, 1659544252.499938, 3514
576, 1659544252.601412, 1659544252.604322, 2910
577, 1659544252.705576, 1659544252.708434, 2858
578, 1659544252.809953, 1659544252.812920, 2967
579, 1659544252.913272, 1659544252.917045, 3773
580, 1659544253.18170, 1659544253.21324, 3154
